"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TECHM","EQ","04-Sep-2019","        704.50","        705.00","        709.75","        692.20","        703.00","        703.25","        700.50","    2027768","          1420456188.45","     111385","     835657","         41.21"
"TECHM","EQ","05-Sep-2019","        703.25","        710.00","        710.00","        691.05","        695.00","        695.45","        697.54","    2019839","          1408924120.65","     118727","    1060199","         52.49"
"TECHM","EQ","06-Sep-2019","        695.45","        716.35","        734.45","        716.35","        722.25","        721.75","        726.00","   10663234","          7741539988.70","     232742","    2694066","         25.26"
"TECHM","EQ","09-Sep-2019","        721.75","        723.00","        723.00","        710.00","        714.00","        712.90","        713.61","    1754023","          1251679803.60","      55813","     602705","         34.36"
"TECHM","EQ","11-Sep-2019","        712.90","        718.00","        723.25","        701.25","        703.10","        703.70","        705.03","    2702792","          1905558859.40","      90136","    1379007","         51.02"
"TECHM","EQ","12-Sep-2019","        703.70","        701.10","        709.20","        694.00","        705.55","        705.55","        701.29","    3282740","          2302144196.50","      98170","    1734439","         52.84"
"TECHM","EQ","13-Sep-2019","        705.55","        705.25","        711.30","        701.00","        708.60","        709.50","        707.60","    1073430","           759557028.75","      38470","     297173","         27.68"
"TECHM","EQ","16-Sep-2019","        709.50","        710.10","        723.25","        710.10","        719.05","        719.45","        715.65","    2500556","          1789530048.30","      63251","    1337297","         53.48"
"TECHM","EQ","17-Sep-2019","        719.45","        719.90","        719.90","        699.15","        707.50","        705.95","        704.23","    2948429","          2076382897.00","      82466","    1678120","         56.92"
"TECHM","EQ","18-Sep-2019","        705.95","        710.00","        718.10","        701.90","        717.40","        716.75","        711.91","    1666369","          1186301820.90","      63002","     867385","         52.05"
"TECHM","EQ","19-Sep-2019","        716.75","        715.70","        715.70","        700.00","        701.20","        703.35","        704.54","    1570183","          1106250243.85","      53272","     704082","         44.84"
"TECHM","EQ","20-Sep-2019","        703.35","        701.30","        716.20","        696.05","        700.00","        700.85","        702.57","    3394351","          2384756092.50","      90442","    1723165","         50.77"
"TECHM","EQ","23-Sep-2019","        700.85","        703.00","        704.95","        675.10","        687.80","        682.80","        686.30","    2256769","          1548810032.55","      63115","     876500","         38.84"
"TECHM","EQ","24-Sep-2019","        682.80","        686.05","        705.90","        683.70","        704.05","        703.85","        698.83","    3128057","          2185982288.85","      97152","    1392553","         44.52"
"TECHM","EQ","25-Sep-2019","        703.85","        704.05","        709.95","        698.00","        705.50","        705.90","        706.03","    3512690","          2480053904.40","     104443","    2250800","         64.08"
"TECHM","EQ","26-Sep-2019","        705.90","        705.45","        716.00","        701.80","        713.30","        713.70","        711.51","    3300104","          2348065687.35","      95593","    1294801","         39.24"
"TECHM","EQ","27-Sep-2019","        713.70","        710.00","        718.65","        702.05","        704.30","        704.30","        710.02","    2434719","          1728697731.00","      54926","    1320177","         54.22"
"TECHM","EQ","30-Sep-2019","        704.30","        704.50","        716.60","        696.20","        716.00","        714.50","        710.69","    2136186","          1518158925.70","      74521","     954694","         44.69"
"TECHM","EQ","01-Oct-2019","        714.50","        715.00","        715.00","        700.00","        704.85","        704.95","        706.17","    1709480","          1207179651.05","      74027","     893915","         52.29"
"TECHM","EQ","03-Oct-2019","        704.95","        705.25","        717.75","        692.55","        701.00","        702.50","        706.88","    2111319","          1492456955.70","      66490","     957455","         45.35"
"TECHM","EQ","04-Oct-2019","        702.50","        705.00","        713.80","        702.55","        707.40","        708.15","        708.24","    2273166","          1609950113.90","      61065","    1368809","         60.22"
"TECHM","EQ","07-Oct-2019","        708.15","        708.15","        716.80","        700.70","        702.70","        704.80","        705.96","    2578403","          1820246371.05","      40481","    1638392","         63.54"
"TECHM","EQ","09-Oct-2019","        704.80","        702.80","        713.90","        701.85","        711.00","        711.05","        708.06","    1115851","           790089117.05","      40510","     469821","         42.10"
"TECHM","EQ","10-Oct-2019","        711.05","        708.05","        718.85","        703.50","        709.10","        711.30","        712.76","    1507268","          1074323774.50","      51535","     552517","         36.66"
"TECHM","EQ","11-Oct-2019","        711.30","        701.30","        723.90","        697.50","        721.00","        721.45","        710.48","    3785425","          2689484722.25","      62872","    1599001","         42.24"
"TECHM","EQ","14-Oct-2019","        721.45","        721.00","        728.65","        717.45","        721.50","        720.75","        722.70","    1871571","          1352580298.90","      34218","     733662","         39.20"
"TECHM","EQ","15-Oct-2019","        720.75","        724.00","        729.00","        719.00","        720.90","        720.50","        722.77","    1482881","          1071783724.30","      51020","     553582","         37.33"
"TECHM","EQ","16-Oct-2019","        720.50","        720.10","        729.75","        717.70","        728.00","        727.70","        724.72","    2114943","          1532736123.70","      55471","    1166509","         55.16"
"TECHM","EQ","17-Oct-2019","        727.70","        725.00","        731.00","        715.95","        724.80","        724.35","        721.12","    2177984","          1570578737.35","      55236","    1219688","         56.00"
"TECHM","EQ","18-Oct-2019","        724.35","        724.45","        737.75","        722.70","        734.35","        734.20","        731.68","    2907649","          2127481940.30","      49576","    1881017","         64.69"
"TECHM","EQ","22-Oct-2019","        734.20","        727.40","        732.00","        714.30","        719.00","        717.65","        723.95","    2825230","          2045317100.90","      75099","    1964740","         69.54"
"TECHM","EQ","23-Oct-2019","        717.65","        717.65","        734.40","        716.35","        725.50","        726.60","        727.85","    2143330","          1560025268.60","      53289","     872352","         40.70"
"TECHM","EQ","24-Oct-2019","        726.60","        730.00","        745.00","        724.40","        725.80","        726.35","        735.73","    2888332","          2125024233.75","      79017","    1052534","         36.44"
"TECHM","EQ","25-Oct-2019","        726.35","        730.90","        730.90","        701.20","        721.00","        720.95","        716.86","    2785014","          1996457841.65","      80528","    1195513","         42.93"
"TECHM","EQ","27-Oct-2019","        720.95","        723.00","        737.40","        718.50","        735.00","        726.75","        726.08","     194215","           141016479.50","       4190","      49980","         25.73"
"TECHM","EQ","29-Oct-2019","        726.75","        728.00","        763.00","        725.10","        754.30","        754.75","        746.45","    3292048","          2457338967.90","      56555","    1295605","         39.36"
"TECHM","EQ","30-Oct-2019","        754.75","        762.00","        764.80","        745.55","        754.20","        754.40","        753.91","    2232609","          1683192245.05","      44427","     889833","         39.86"
"TECHM","EQ","31-Oct-2019","        754.40","        754.95","        759.35","        736.60","        739.00","        739.00","        743.93","    4178139","          3108223612.00","      89453","    2702915","         64.69"
"TECHM","EQ","01-Nov-2019","        739.00","        740.90","        764.00","        740.00","        758.25","        760.45","        754.29","    4136257","          3119942024.30","      81952","    2206438","         53.34"
"TECHM","EQ","04-Nov-2019","        760.45","        760.45","        777.60","        753.45","        769.35","        769.50","        767.43","    4936914","          3788725395.90","     121621","    2253548","         45.65"
"TECHM","EQ","05-Nov-2019","        769.50","        772.00","        775.55","        764.80","        774.50","        773.25","        770.83","    3303839","          2546688951.05","      59162","    1565668","         47.39"
"TECHM","EQ","06-Nov-2019","        773.25","        784.00","        784.00","        767.60","        769.60","        771.90","        775.25","    9486591","          7354464954.90","     150118","    4431865","         46.72"
"TECHM","EQ","07-Nov-2019","        771.90","        775.00","        775.00","        765.05","        770.65","        769.70","        770.21","    2060900","          1587326686.35","      53305","    1115080","         54.11"
"TECHM","EQ","08-Nov-2019","        769.70","        772.00","        777.85","        770.30","        772.00","        771.35","        772.66","    2368591","          1830104805.15","      47466","    1709665","         72.18"
"TECHM","EQ","11-Nov-2019","        771.35","        769.95","        774.50","        768.05","        769.00","        770.40","        771.16","    1345883","          1037891133.55","      30246","     774670","         57.56"
"TECHM","EQ","13-Nov-2019","        770.40","        768.00","        773.80","        746.00","        754.05","        757.05","        759.99","    2434874","          1850481218.25","      31756","    1216695","         49.97"
"TECHM","EQ","14-Nov-2019","        757.05","        756.00","        763.50","        748.30","        760.90","        758.35","        755.75","    2564424","          1938070010.60","      83610","    1406786","         54.86"
"TECHM","EQ","15-Nov-2019","        758.35","        758.35","        763.25","        749.30","        752.40","        751.95","        755.09","    1787358","          1349613762.50","      25176","    1134715","         63.49"
"TECHM","EQ","18-Nov-2019","        751.95","        752.00","        758.30","        747.50","        753.10","        751.80","        752.60","    2216434","          1668092169.80","      79112","    1431421","         64.58"
"TECHM","EQ","19-Nov-2019","        751.80","        754.00","        766.00","        752.00","        763.25","        763.15","        762.97","    2725437","          2079413589.50","      68836","    1733375","         63.60"
"TECHM","EQ","20-Nov-2019","        763.15","        764.90","        773.00","        755.95","        771.40","        771.40","        765.68","    2343750","          1794570065.80","      50886","    1454080","         62.04"
"TECHM","EQ","21-Nov-2019","        771.40","        775.00","        780.00","        762.80","        765.00","        765.15","        770.43","    2102137","          1619547659.75","      78362","    1126309","         53.58"
"TECHM","EQ","22-Nov-2019","        765.15","        765.00","        765.00","        742.80","        753.10","        754.20","        750.01","    1819912","          1364949259.65","      51839","     734250","         40.35"
"TECHM","EQ","25-Nov-2019","        754.20","        754.20","        765.70","        750.85","        764.00","        763.55","        762.72","    1837243","          1401299327.00","      82762","    1112250","         60.54"
"TECHM","EQ","26-Nov-2019","        763.55","        766.00","        767.85","        756.30","        757.80","        763.60","        763.38","    2968850","          2266360522.75","      63202","    1485063","         50.02"
"TECHM","EQ","27-Nov-2019","        763.60","        762.85","        769.55","        757.35","        768.00","        767.55","        764.47","    1369944","          1047282875.75","      46728","     771501","         56.32"
"TECHM","EQ","28-Nov-2019","        767.55","        765.15","        772.10","        762.00","        763.45","        766.25","        767.67","    1096867","           842027464.00","      47121","     598518","         54.57"
"TECHM","EQ","29-Nov-2019","        766.25","        766.00","        772.35","        758.40","        760.00","        761.45","        764.59","    1236902","           945724883.70","      31803","     677500","         54.77"
"TECHM","EQ","02-Dec-2019","        761.45","        758.10","        759.90","        732.30","        745.55","        748.45","        740.90","    4333335","          3210560838.25","     103882","    1813434","         41.85"
"TECHM","EQ","03-Dec-2019","        748.45","        748.05","        756.70","        743.30","        746.00","        746.25","        750.63","    1838085","          1379716051.95","      46272","     766080","         41.68"
"TECHM","EQ","04-Dec-2019","        746.25","        746.90","        761.50","        743.55","        758.00","        758.80","        755.83","    1870954","          1414123541.85","      70737","    1163058","         62.16"
"TECHM","EQ","05-Dec-2019","        758.80","        755.00","        766.75","        752.10","        763.20","        764.90","        763.73","    2475102","          1890308976.25","      69198","    1660873","         67.10"
"TECHM","EQ","06-Dec-2019","        764.90","        763.20","        771.35","        755.55","        758.00","        757.50","        763.82","    1092422","           834414201.45","      34308","     404503","         37.03"
"TECHM","EQ","09-Dec-2019","        757.50","        759.45","        759.45","        746.50","        751.00","        750.35","        751.52","    1435556","          1078853549.35","      36008","     689493","         48.03"
"TECHM","EQ","10-Dec-2019","        750.35","        749.95","        749.95","        737.30","        744.90","        744.95","        742.24","    1582428","          1174548270.05","      55128","     633863","         40.06"
"TECHM","EQ","11-Dec-2019","        744.95","        741.00","        760.00","        741.00","        759.00","        757.95","        755.21","    1644499","          1241946718.00","      54932","     807624","         49.11"
"TECHM","EQ","12-Dec-2019","        757.95","        761.00","        766.00","        752.50","        753.15","        756.45","        760.61","    1184008","           900570962.05","      65319","     550180","         46.47"
"TECHM","EQ","13-Dec-2019","        756.45","        758.95","        763.95","        748.25","        759.60","        761.85","        756.19","    2019424","          1527067731.95","      49584","    1048591","         51.93"
"TECHM","EQ","16-Dec-2019","        761.85","        762.70","        784.00","        759.00","        774.50","        773.30","        776.68","    5810893","          4513221405.60","      93819","    2316293","         39.86"
"TECHM","EQ","17-Dec-2019","        773.30","        775.55","        782.00","        772.60","        778.70","        777.35","        777.55","    2421510","          1882842810.15","      80528","    1095904","         45.26"
"TECHM","EQ","18-Dec-2019","        777.35","        780.10","        794.00","        780.10","        789.00","        786.65","        786.97","    5676894","          4467550764.50","     117473","    2769968","         48.79"
"TECHM","EQ","19-Dec-2019","        786.65","        790.00","        790.00","        778.10","        781.00","        782.75","        782.57","    2099931","          1643345390.80","      50138","    1301355","         61.97"
"TECHM","EQ","20-Dec-2019","        782.75","        784.05","        787.70","        778.00","        783.00","        783.35","        782.42","    2092547","          1637256931.05","      72928","    1449167","         69.25"
"TECHM","EQ","23-Dec-2019","        783.35","        778.60","        787.40","        774.95","        775.35","        775.95","        778.81","    1887292","          1469839267.90","      44851","    1341821","         71.10"
"TECHM","EQ","24-Dec-2019","        775.95","        776.00","        777.95","        767.60","        770.95","        772.05","        771.47","    1413973","          1090841316.30","      34545","     618746","         43.76"
"TECHM","EQ","26-Dec-2019","        772.05","        771.00","        779.05","        768.05","        772.00","        770.40","        774.04","    1276520","           988080734.45","      33394","     244985","         19.19"
"TECHM","EQ","27-Dec-2019","        770.40","        771.00","        781.40","        769.10","        781.20","        780.20","        777.37","    1363474","          1059918239.75","      29682","     724379","         53.13"
"TECHM","EQ","30-Dec-2019","        780.20","        782.70","        784.85","        779.10","        781.55","        782.70","        782.67","    1055528","           826133202.95","      26987","     662921","         62.80"
"TECHM","EQ","31-Dec-2019","        782.70","        780.05","        780.95","        760.00","        761.20","        762.30","        766.52","    3004887","          2303320752.95","      53341","     633281","         21.08"
