"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","N2","04-Mar-2020","      11300.26","      11276.00","      11276.00","      11261.00","      11262.00","      11262.50","      11270.19","        149","             1679258.02","         21","        105","         70.47"
"SBIN","N5","04-Mar-2020","      11539.15","      11568.00","      11568.00","      11511.00","      11515.00","      11512.30","      11529.78","       1245","            14354576.88","         87","       1101","         88.43"
"SBIN","EQ","05-Mar-2020","        285.30","        290.90","        298.40","        270.00","        287.55","        288.50","        286.17","  149245973","         42709961201.10","     705570","   22586614","         15.13"
"SBIN","N2","05-Mar-2020","      11262.50","      11330.00","      11335.00","      11300.00","      11330.00","      11334.64","      11329.50","         50","              566475.00","         15","         29","         58.00"
"SBIN","N5","05-Mar-2020","      11512.30","      11514.00","      11526.95","      11490.01","      11498.50","      11500.84","      11507.00","       1180","            13578256.98","        147","       1165","         98.73"
"SBIN","N6","05-Mar-2020","      11385.00","      11398.00","      11398.00","      11247.50","      11300.00","      11300.00","      11311.38","          4","               45245.50","          4","          3","         75.00"
"SBIN","EQ","06-Mar-2020","        288.50","        268.00","        274.40","        253.95","        269.80","        270.50","        268.89","  106043172","         28514340665.60","     538814","   32575473","         30.72"
"SBIN","N2","06-Mar-2020","      11334.64","      11300.00","      11305.00","      11300.00","      11305.00","      11301.25","      11300.20","         30","              339006.04","          8","         30","        100.00"
"SBIN","N5","06-Mar-2020","      11500.84","      11466.00","      11510.00","      11466.00","      11510.00","      11507.26","      11500.26","       1148","            13202302.63","         69","       1108","         96.52"
"SBIN","N6","06-Mar-2020","      11300.00","      11275.00","      11330.00","      11275.00","      11330.00","      11330.00","      11295.63","          8","               90365.00","          2","          8","        100.00"
"SBIN","EQ","09-Mar-2020","        270.50","        260.05","        262.75","        251.15","        252.30","        253.45","        256.54","  101294751","         25986612245.30","     539589","   34813152","         34.37"
"SBIN","N2","09-Mar-2020","      11301.25","      11300.00","      11300.00","      11204.25","      11204.25","      11262.65","      11274.19","         69","              777919.30","         21","         43","         62.32"
"SBIN","N5","09-Mar-2020","      11507.26","      11502.00","      11548.00","      11461.00","      11465.00","      11470.75","      11490.23","       1155","            13271210.37","        193","       1118","         96.80"
"SBIN","N6","09-Mar-2020","      11330.00","      11309.00","      11320.50","      11309.00","      11309.00","      11309.00","      11318.20","         25","              282955.00","          9","         25","        100.00"
"SBIN","EQ","11-Mar-2020","        253.45","        253.00","        258.50","        243.10","        244.25","        245.10","        250.69","   90847179","         22774582918.95","     473850","   22693795","         24.98"
"SBIN","N2","11-Mar-2020","      11262.65","      11231.00","      11300.00","      11230.00","      11300.00","      11300.00","      11247.75","          4","               44991.00","          3","          4","        100.00"
"SBIN","N5","11-Mar-2020","      11470.75","      11475.00","      11475.00","      11387.00","      11405.00","      11397.16","      11408.33","       1861","            21230908.91","        277","       1826","         98.12"
"SBIN","N6","11-Mar-2020","      11309.00","      11113.05","      11113.05","      11113.05","      11113.05","      11113.05","      11113.05","          3","               33339.15","          2","          3","        100.00"
"SBIN","EQ","12-Mar-2020","        245.10","        231.90","        231.90","        208.60","        215.40","        212.60","        220.65","   99770256","         22014550023.85","     582694","   25872471","         25.93"
"SBIN","N2","12-Mar-2020","      11300.00","      11250.00","      11250.00","      11200.00","      11200.00","      11200.00","      11230.74","        127","             1426304.00","         19","        127","        100.00"
"SBIN","N5","12-Mar-2020","      11397.16","      11401.00","      11401.00","      11311.00","      11400.00","      11382.15","      11365.06","       1020","            11592357.28","        195","        877","         85.98"
"SBIN","N6","12-Mar-2020","      11113.05","      11299.00","      11299.00","      11270.00","      11270.00","      11270.00","      11274.83","          6","               67649.00","          2","          6","        100.00"
"SBIN","EQ","13-Mar-2020","        212.60","        200.00","        248.80","        184.65","        244.25","        242.00","        226.87","  155703140","         35324093331.70","     908228","   41111112","         26.40"
"SBIN","N2","13-Mar-2020","      11200.00","      11250.00","      11300.00","      11150.05","      11250.00","      11242.08","      11240.48","        105","             1180249.98","         18","         85","         80.95"
"SBIN","N5","13-Mar-2020","      11382.15","      11300.00","      11475.00","      10200.00","      11455.00","      11440.28","      11340.09","       1362","            15445202.05","        182","        984","         72.25"
"SBIN","N6","13-Mar-2020","      11270.00","      11270.00","      11270.00","      11270.00","      11270.00","      11270.00","      11270.00","          1","               11270.00","          1","          1","        100.00"
"SBIN","EQ","16-Mar-2020","        242.00","        227.90","        231.40","        220.60","        223.35","        223.35","        225.85","   75584607","         17070605991.90","     520840","   17677693","         23.39"
"SBIN","N2","16-Mar-2020","      11242.08","      11250.00","      11299.00","      11150.00","      11195.00","      11238.54","      11212.60","        145","             1625827.21","         40","        135","         93.10"
"SBIN","N5","16-Mar-2020","      11440.28","      11352.00","      11499.00","      11310.00","      11431.00","      11439.45","      11432.54","        818","             9351819.20","        138","        763","         93.28"
"SBIN","N6","16-Mar-2020","      11270.00","      11285.00","      11499.99","      11285.00","      11499.99","      11499.99","      11416.99","          5","               57084.97","          3","          5","        100.00"
"SBIN","EQ","17-Mar-2020","        223.35","        227.20","        229.90","        212.05","        213.90","        215.15","        223.23","   65414721","         14602255592.95","     437283","   14715787","         22.50"
"SBIN","N2","17-Mar-2020","      11238.54","      11175.00","      11175.00","      11000.00","      11082.00","      11088.90","      11075.58","        184","             2037906.96","         60","        131","         71.20"
"SBIN","N5","17-Mar-2020","      11439.45","      11440.00","      11502.00","      11371.00","      11400.24","      11379.35","      11422.56","       2020","            23073577.60","        236","       1746","         86.44"
"SBIN","N6","17-Mar-2020","      11499.99","      11132.00","      11132.00","      11102.00","      11102.00","      11102.00","      11115.25","          4","               44461.00","          4","          4","        100.00"
"SBIN","EQ","18-Mar-2020","        215.15","        221.00","        223.15","        200.10","        215.75","        215.20","        209.42","  101405421","         21236030167.45","     627917","   24467084","         24.13"
"SBIN","N2","18-Mar-2020","      11088.90","      10497.00","      10497.00","      10251.00","      10280.00","      10296.10","      10277.19","        159","             1634073.26","         74","        136","         85.53"
"SBIN","N5","18-Mar-2020","      11379.35","      10800.00","      10800.00","      10455.00","      10501.00","      10513.64","      10519.35","       2158","            22700761.02","        328","       1812","         83.97"
"SBIN","N6","18-Mar-2020","      11102.00","      10664.75","      10664.75","      10140.00","      10275.00","      10256.66","      10302.90","         13","              133937.75","          9","         11","         84.62"
"SBIN","EQ","19-Mar-2020","        215.20","        202.95","        219.75","        198.15","        203.45","        203.65","        207.44","   93535977","         19402663475.75","     617960","   18204248","         19.46"
"SBIN","N2","19-Mar-2020","      10296.10","      10177.00","      10200.50","      10177.00","      10185.00","      10190.32","      10189.53","        121","             1232933.40","         34","        117","         96.69"
"SBIN","N5","19-Mar-2020","      10513.64","      10515.00","      10515.00","      10400.00","      10425.00","      10422.09","      10431.75","       1347","            14051562.01","        225","       1262","         93.69"
"SBIN","N6","19-Mar-2020","      10256.66","      10072.00","      10250.00","      10071.25","      10220.00","      10226.66","      10235.04","         62","              634572.75","         16","         57","         91.94"
"SBIN","EQ","20-Mar-2020","        203.65","        205.55","        215.70","        200.00","        208.85","        209.85","        208.91","   77393021","         16168344317.80","     470053","   14162086","         18.30"
"SBIN","N2","20-Mar-2020","      10190.32","      10190.00","      10270.00","      10185.00","      10200.00","      10200.50","      10197.29","        152","             1549988.30","         38","        148","         97.37"
"SBIN","N5","20-Mar-2020","      10422.09","      10491.00","      10491.00","      10405.00","      10427.01","      10436.78","      10432.91","       1594","            16630054.44","        156","       1494","         93.73"
"SBIN","N6","20-Mar-2020","      10226.66","      10299.00","      10299.00","      10299.00","      10299.00","      10299.00","      10299.00","          1","               10299.00","          1","          1","        100.00"
"SBIN","EQ","23-Mar-2020","        209.85","        190.00","        199.50","        180.25","        181.95","        181.60","        186.66","   61751758","         11526464685.55","     613264","   28334874","         45.89"
"SBIN","N2","23-Mar-2020","      10200.50","      10121.00","      10200.00","      10053.00","      10170.00","      10168.57","      10156.61","        230","             2336019.95","         52","        228","         99.13"
"SBIN","N5","23-Mar-2020","      10436.78","      10399.99","      10400.00","      10256.00","      10360.00","      10352.64","      10331.98","       1506","            15559955.34","        226","       1402","         93.09"
"SBIN","N6","23-Mar-2020","      10299.00","      10200.00","      10250.00","      10103.00","      10250.00","      10234.61","      10196.12","         68","              693335.93","         22","         50","         73.53"
"SBIN","EQ","24-Mar-2020","        181.60","        190.95","        191.95","        173.55","        185.40","        183.20","        183.93","   67492010","         12413785195.85","     512638","   10752974","         15.93"
"SBIN","N2","24-Mar-2020","      10168.57","      10171.00","      10200.00","      10120.00","      10190.00","      10190.00","      10160.43","        143","             1452940.90","         41","        115","         80.42"
"SBIN","N5","24-Mar-2020","      10352.64","      10332.00","      10400.00","      10330.00","      10350.00","      10333.56","      10351.56","       1390","            14388669.49","        251","       1359","         97.77"
"SBIN","N6","24-Mar-2020","      10234.61","      10180.00","      10180.00","      10180.00","      10180.00","      10180.00","      10180.00","          2","               20360.00","          1","          2","        100.00"
"SBIN","EQ","25-Mar-2020","        183.20","        178.00","        195.25","        176.45","        190.60","        189.90","        185.50","   71568237","         13275864829.35","     512710","   13043803","         18.23"
"SBIN","N2","25-Mar-2020","      10190.00","      10399.00","      10399.00","      10122.10","      10140.00","      10140.00","      10181.81","         19","              193454.30","          8","         19","        100.00"
"SBIN","N5","25-Mar-2020","      10333.56","      10350.00","      10390.00","      10330.00","      10342.00","      10348.41","      10360.31","        892","             9241396.22","        171","        747","         83.74"
"SBIN","N6","25-Mar-2020","      10180.00","      10425.00","      10445.00","      10060.05","      10115.00","      10365.00","      10317.41","         30","              309522.19","         13","         16","         53.33"
"SBIN","EQ","26-Mar-2020","        189.90","        191.55","        201.00","        185.10","        193.25","        192.75","        193.70","  107260674","         20776414217.25","     622633","   26816804","         25.00"
"SBIN","N2","26-Mar-2020","      10140.00","      10199.00","      10199.00","      10121.00","      10155.00","      10173.48","      10152.87","        187","             1898586.04","         33","        141","         75.40"
"SBIN","N5","26-Mar-2020","      10348.41","      10351.00","      10405.00","      10351.00","      10377.00","      10372.88","      10368.00","        735","             7620481.61","        120","        723","         98.37"
"SBIN","N6","26-Mar-2020","      10365.00","      10183.00","      10183.00","      10183.00","      10183.00","      10183.00","      10183.00","          1","               10183.00","          1","          1","        100.00"
"SBIN","EQ","27-Mar-2020","        192.75","        202.00","        211.90","        195.00","        195.15","        195.95","        202.07","  114746995","         23187440587.15","     777296","   17396509","         15.16"
"SBIN","N2","27-Mar-2020","      10173.48","      10199.00","      10390.00","      10199.00","      10350.00","      10350.00","      10271.10","        204","             2095303.65","         63","        177","         86.76"
"SBIN","N5","27-Mar-2020","      10372.88","      10397.00","      10490.00","      10361.00","      10460.00","      10458.14","      10448.55","        778","             8128968.75","        128","        728","         93.57"
"SBIN","N6","27-Mar-2020","      10183.00","      10300.00","      10400.00","      10300.00","      10400.00","      10400.00","      10312.50","          8","               82500.00","          5","          8","        100.00"
"SBIN","EQ","30-Mar-2020","        195.95","        190.00","        195.00","        186.25","        186.80","        186.90","        190.76","   60083237","         11461423297.75","     438701","   15638283","         26.03"
"SBIN","N2","30-Mar-2020","      10350.00","      10380.00","      10400.00","      10295.00","      10320.00","      10332.46","      10323.08","        296","             3055632.10","         61","        238","         80.41"
"SBIN","N5","30-Mar-2020","      10458.14","      10458.14","      10599.00","      10458.14","      10583.00","      10573.17","      10557.72","        993","            10483818.87","        182","        901","         90.74"
"SBIN","N6","30-Mar-2020","      10400.00","      10350.00","      10423.00","      10252.10","      10399.00","      10398.27","      10381.34","        118","             1224997.80","         15","        109","         92.37"
"SBIN","EQ","31-Mar-2020","        186.90","        192.00","        198.50","        188.05","        196.00","        196.85","        193.17","   59543906","         11502375489.05","     402063","   12933855","         21.72"
"SBIN","N2","31-Mar-2020","      10332.46","      10275.01","      10350.00","      10262.10","      10350.00","      10346.14","      10335.06","        245","             2532090.22","         62","        239","         97.55"
"SBIN","N5","31-Mar-2020","      10573.17","      10640.00","      10650.00","      10590.00","      10600.00","      10609.63","      10617.44","        461","             4894641.96","        103","        461","        100.00"
"SBIN","N6","31-Mar-2020","      10398.27","      10390.00","      10390.00","      10350.00","      10350.00","      10350.00","      10359.29","          7","               72515.00","          4","          6","         85.71"
"SBIN","EQ","01-Apr-2020","        196.85","        194.00","        194.50","        185.25","        187.00","        186.55","        188.22","   52954482","          9967149865.15","     400004","   15025872","         28.38"
"SBIN","N2","01-Apr-2020","      10346.14","      10389.99","      10400.10","      10360.00","      10400.00","      10399.89","      10394.46","        129","             1340885.07","         36","        126","         97.67"
"SBIN","N5","01-Apr-2020","      10609.63","      10650.00","      10750.00","      10650.00","      10750.00","      10740.64","      10697.11","        786","             8407927.70","        133","        743","         94.53"
"SBIN","N6","01-Apr-2020","      10350.00","      10366.00","      10404.00","      10325.00","      10404.00","      10400.93","      10371.19","        198","             2053496.35","         44","        168","         84.85"
"SBIN","EQ","03-Apr-2020","        186.55","        187.55","        188.20","        175.00","        176.00","        175.50","        178.56","   64455937","         11509145350.40","     589657","   22742948","         35.28"
"SBIN","N2","03-Apr-2020","      10399.89","      10440.00","      10545.00","      10412.00","      10500.00","      10537.90","      10460.45","        158","             1652750.74","         43","        147","         93.04"
"SBIN","N5","03-Apr-2020","      10740.64","      10750.00","      10872.00","      10745.00","      10848.00","      10848.88","      10823.97","       1367","            14796371.78","        243","       1306","         95.54"
"SBIN","N6","03-Apr-2020","      10400.93","      10440.00","      10785.00","      10440.00","      10785.00","      10767.00","      10532.27","         11","              115855.00","          9","          8","         72.73"
"SBIN","EQ","07-Apr-2020","        175.50","        184.40","        187.30","        177.60","        185.75","        186.40","        182.25","   72133717","         13146682223.20","     486914","   15551736","         21.56"
"SBIN","N2","07-Apr-2020","      10537.90","      10538.00","      10538.00","      10450.00","      10499.01","      10499.16","      10497.05","        304","             3191103.05","         60","        304","        100.00"
"SBIN","N5","07-Apr-2020","      10848.88","      10878.00","      10925.00","      10845.00","      10879.00","      10862.68","      10876.25","       2218","            24123533.48","        332","       1925","         86.79"
"SBIN","N6","07-Apr-2020","      10767.00","      10551.00","      10551.01","      10531.00","      10550.00","      10550.00","      10549.75","         64","              675184.02","         18","         61","         95.31"
"SBIN","EQ","08-Apr-2020","        186.40","        182.90","        194.40","        180.45","        182.80","        183.00","        186.60","   80436673","         15009874887.25","     501541","   12076385","         15.01"
"SBIN","N2","08-Apr-2020","      10499.16","      10517.00","      10535.00","      10500.00","      10501.02","      10504.09","      10506.80","        183","             1922743.71","         45","        182","         99.45"
"SBIN","N5","08-Apr-2020","      10862.68","      10865.00","      10865.00","      10820.00","      10830.00","      10833.80","      10840.77","       1354","            14678405.04","        199","       1302","         96.16"
"SBIN","N6","08-Apr-2020","      10550.00","      10550.00","      10570.00","      10550.00","      10570.00","      10570.00","      10560.00","         10","              105600.00","          3","         10","        100.00"
"SBIN","EQ","09-Apr-2020","        183.00","        188.00","        190.00","        183.60","        187.55","        187.75","        187.20","   62417301","         11684531636.40","     366071","    9350138","         14.98"
"SBIN","N2","09-Apr-2020","      10504.09","      10495.00","      10585.00","      10495.00","      10585.00","      10585.00","      10529.50","        189","             1990075.05","         48","        184","         97.35"
"SBIN","N5","09-Apr-2020","      10833.80","      10858.00","      10875.00","      10823.00","      10831.20","      10840.47","      10847.53","        840","             9111922.55","        120","        809","         96.31"
"SBIN","N6","09-Apr-2020","      10570.00","      10500.00","      10541.00","      10500.00","      10540.00","      10540.00","      10519.93","         75","              788995.00","         14","         75","        100.00"
"SBIN","EQ","13-Apr-2020","        187.75","        186.80","        188.70","        183.10","        184.05","        183.50","        184.91","   51847574","          9587103983.10","     290728","   12593076","         24.29"
"SBIN","N2","13-Apr-2020","      10585.00","      10575.00","      10575.00","      10550.00","      10555.00","      10554.53","      10555.44","        216","             2279974.14","         36","        216","        100.00"
"SBIN","N5","13-Apr-2020","      10840.47","      10850.00","      10869.90","      10841.01","      10865.00","      10863.06","      10852.75","        889","             9648091.81","        152","        879","         98.88"
"SBIN","N6","13-Apr-2020","      10540.00","      10700.00","      10750.00","      10600.00","      10649.00","      10649.28","      10637.86","         35","              372325.02","         14","         31","         88.57"
"SBIN","EQ","15-Apr-2020","        183.50","        187.00","        191.95","        180.15","        183.00","        182.35","        186.79","   72190294","         13484596093.45","     434961","   14918003","         20.66"
"SBIN","N2","15-Apr-2020","      10554.53","      10590.00","      10610.00","      10565.00","      10600.00","      10605.00","      10584.63","        274","             2900188.88","         47","        272","         99.27"
"SBIN","N5","15-Apr-2020","      10863.06","      10900.00","      10900.00","      10851.00","      10894.00","      10890.72","      10873.58","        519","             5643389.68","         82","        439","         84.59"
"SBIN","N6","15-Apr-2020","      10649.28","      10777.00","      10800.00","      10650.00","      10650.00","      10650.66","      10778.66","         47","              506597.00","          7","         47","        100.00"
"SBIN","EQ","16-Apr-2020","        182.35","        182.00","        189.90","        180.25","        189.10","        188.50","        185.39","   61165997","         11339405469.40","     355374","   10924032","         17.86"
"SBIN","N2","16-Apr-2020","      10605.00","      10605.01","      10639.00","      10605.00","      10637.00","      10635.45","      10622.48","         73","              775441.10","         32","         72","         98.63"
"SBIN","N5","16-Apr-2020","      10890.72","      10860.01","      10900.00","      10860.01","      10900.00","      10898.17","      10890.52","        549","             5978893.34","         88","        538","         98.00"
"SBIN","N6","16-Apr-2020","      10650.66","      10649.00","      10770.00","      10649.00","      10747.00","      10746.23","      10717.42","         36","              385827.00","          9","         35","         97.22"
"SBIN","EQ","17-Apr-2020","        188.50","        196.00","        198.00","        186.30","        192.90","        193.25","        191.20","   89858053","         17180519673.80","     490326","   15714285","         17.49"
"SBIN","N2","17-Apr-2020","      10635.45","      10680.00","      10689.00","      10651.05","      10689.00","      10688.21","      10683.02","         49","              523468.05","         23","         41","         83.67"
"SBIN","N5","17-Apr-2020","      10898.17","      10900.00","      10975.00","      10896.22","      10975.00","      10974.07","      10929.68","        763","             8339347.78","        143","        714","         93.58"
"SBIN","N6","17-Apr-2020","      10746.23","      10751.00","      10798.00","      10746.00","      10798.00","      10798.00","      10785.22","         18","              194134.00","         10","         18","        100.00"
"SBIN","EQ","20-Apr-2020","        193.25","        194.00","        197.35","        190.05","        192.10","        192.50","        193.79","   81961666","         15883373690.40","     443580","   13017282","         15.88"
"SBIN","N2","20-Apr-2020","      10688.21","      10690.00","      10800.00","      10690.00","      10790.00","      10790.00","      10758.15","         60","              645488.90","         37","         51","         85.00"
"SBIN","N5","20-Apr-2020","      10974.07","      10985.00","      11058.50","      10981.00","      11050.00","      11049.53","      11028.85","       1020","            11249429.94","        140","        994","         97.45"
"SBIN","N6","20-Apr-2020","      10798.00","      10798.00","      10875.00","      10790.00","      10860.00","      10860.00","      10838.29","          7","               75868.00","          6","          5","         71.43"
"SBIN","EQ","21-Apr-2020","        192.50","        188.00","        188.20","        183.00","        185.00","        184.75","        185.45","   53043573","          9836877837.55","     312425","   13851290","         26.11"
"SBIN","N2","21-Apr-2020","      10790.00","      10815.00","      10820.00","      10751.31","      10801.00","      10803.16","      10804.56","         61","              659078.32","         36","         61","        100.00"
"SBIN","N5","21-Apr-2020","      11049.53","      11052.00","      11070.00","      11000.05","      11050.00","      11053.60","      11048.02","        449","             4960560.89","         94","        390","         86.86"
"SBIN","N6","21-Apr-2020","      10860.00","      10830.00","      10937.00","      10830.00","      10850.00","      10850.00","      10887.73","         11","              119765.00","          3","         11","        100.00"
"SBIN","EQ","22-Apr-2020","        184.75","        185.50","        189.50","        181.35","        187.85","        188.70","        185.69","   61503792","         11420608394.40","     330480","   10966102","         17.83"
"SBIN","N2","22-Apr-2020","      10803.16","      10820.00","      10859.99","      10820.00","      10859.99","      10850.13","      10843.60","        107","             1160265.18","         23","        104","         97.20"
"SBIN","N5","22-Apr-2020","      11053.60","      11064.00","      11099.98","      11063.95","      11098.00","      11091.30","      11079.97","        592","             6559340.20","         88","        573","         96.79"
"SBIN","N6","22-Apr-2020","      10850.00","      10851.00","      10852.00","      10850.00","      10850.00","      10850.00","      10850.76","         25","              271269.00","          4","         25","        100.00"
