"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"GAIL","EQ","09-Sep-2019","        131.35","        131.65","        132.70","        130.20","        132.40","        132.15","        131.72","    4417454","           581875595.75","      57239","    1842054","         41.70"
"GAIL","EQ","11-Sep-2019","        132.15","        130.30","        132.00","        128.15","        128.45","        128.45","        130.06","   12366789","          1608447498.50","      82736","    7061779","         57.10"
"GAIL","EQ","12-Sep-2019","        128.45","        129.35","        129.70","        125.40","        125.45","        125.75","        127.20","    6009170","           764387635.45","      55723","    2440778","         40.62"
"GAIL","EQ","13-Sep-2019","        125.75","        125.75","        129.95","        123.65","        129.35","        129.25","        126.91","    8372793","          1062604530.05","      77230","    2950501","         35.24"
"GAIL","EQ","16-Sep-2019","        129.25","        130.40","        132.65","        128.60","        129.50","        129.70","        130.68","   18321836","          2394225020.70","     138753","    7407000","         40.43"
"GAIL","EQ","17-Sep-2019","        129.70","        129.45","        133.30","        129.00","        132.10","        131.90","        131.43","   12851000","          1689017670.30","     103637","    5611158","         43.66"
"GAIL","EQ","18-Sep-2019","        131.90","        133.10","        135.75","        131.65","        135.55","        134.95","        134.07","   11512617","          1543497122.00","      99603","    4114022","         35.73"
"GAIL","EQ","19-Sep-2019","        134.95","        135.70","        135.70","        130.80","        133.20","        133.05","        132.89","   12843947","          1706877860.05","      85659","    7379132","         57.45"
"GAIL","EQ","20-Sep-2019","        133.05","        132.50","        136.95","        130.80","        134.55","        134.70","        134.66","   20944993","          2820545312.10","     133433","   11174786","         53.35"
"GAIL","EQ","23-Sep-2019","        134.70","        139.00","        148.75","        137.45","        140.10","        141.30","        141.75","   19474860","          2760588501.35","     105774","    9001125","         46.22"
"GAIL","EQ","24-Sep-2019","        141.30","        141.30","        142.60","        136.30","        138.55","        139.25","        139.01","    8362288","          1162432566.65","      73971","    3240541","         38.75"
"GAIL","EQ","25-Sep-2019","        139.25","        138.55","        138.55","        134.20","        136.90","        136.45","        136.13","    6757199","           919834094.65","      73213","    3363640","         49.78"
"GAIL","EQ","26-Sep-2019","        136.45","        137.10","        138.20","        135.60","        137.50","        137.10","        136.94","   10528746","          1441805100.95","      97398","    5055511","         48.02"
"GAIL","EQ","27-Sep-2019","        137.10","        136.50","        136.95","        132.50","        134.80","        134.15","        134.38","    7540645","          1013330611.85","      64662","    3043556","         40.36"
"GAIL","EQ","30-Sep-2019","        134.15","        134.80","        135.25","        132.40","        133.95","        134.50","        134.11","    6929153","           929252941.65","      56297","    3248276","         46.88"
"GAIL","EQ","01-Oct-2019","        134.50","        134.10","        136.50","        130.65","        133.00","        132.90","        133.89","    7793321","          1043435655.80","      55882","    3376683","         43.33"
"GAIL","EQ","03-Oct-2019","        132.90","        133.00","        133.70","        130.85","        131.55","        131.70","        132.13","    8352681","          1103673859.85","      86546","    4255286","         50.95"
"GAIL","EQ","04-Oct-2019","        131.70","        132.00","        133.80","        129.80","        131.75","        132.15","        131.98","   11743792","          1549892840.75","      98292","    5784282","         49.25"
"GAIL","EQ","07-Oct-2019","        132.15","        132.00","        132.70","        129.00","        130.10","        130.20","        130.57","    6694946","           874171158.55","      46991","    2498045","         37.31"
"GAIL","EQ","09-Oct-2019","        130.20","        130.00","        132.65","        128.40","        131.40","        132.10","        131.09","    7500511","           983254710.40","      71885","    3689103","         49.18"
"GAIL","EQ","10-Oct-2019","        132.10","        131.40","        132.10","        126.40","        127.30","        127.35","        128.21","   12077572","          1548515463.95","     121067","    6797173","         56.28"
"GAIL","EQ","11-Oct-2019","        127.35","        127.25","        128.65","        124.55","        125.10","        124.95","        125.93","    8061315","          1015141202.65","      81597","    3316221","         41.14"
"GAIL","EQ","14-Oct-2019","        124.95","        125.50","        127.75","        123.55","        126.00","        125.85","        125.73","   12739190","          1601732096.70","      62705","    5772269","         45.31"
"GAIL","EQ","15-Oct-2019","        125.85","        126.00","        129.15","        125.55","        127.75","        128.10","        127.17","   10131996","          1288452027.55","      49419","    4745576","         46.84"
"GAIL","EQ","16-Oct-2019","        128.10","        128.00","        128.00","        126.00","        126.85","        126.80","        126.76","    8264171","          1047597120.60","      68705","    4093782","         49.54"
"GAIL","EQ","17-Oct-2019","        126.80","        126.70","        129.05","        125.85","        128.40","        128.75","        127.39","    8167657","          1040449767.70","      63643","    3851178","         47.15"
"GAIL","EQ","18-Oct-2019","        128.75","        128.50","        130.40","        127.80","        129.50","        129.55","        129.09","    8902057","          1149124126.30","      58541","    3801119","         42.70"
"GAIL","EQ","22-Oct-2019","        129.55","        129.55","        130.95","        128.80","        129.50","        129.50","        129.69","    7644747","           991462268.65","      68513","    4030529","         52.72"
"GAIL","EQ","23-Oct-2019","        129.50","        129.90","        129.90","        128.10","        128.70","        128.65","        128.95","    3492488","           450340972.75","      25954","    1386267","         39.69"
"GAIL","EQ","24-Oct-2019","        128.65","        129.10","        129.10","        123.35","        123.80","        123.85","        125.05","   14228647","          1779224507.50","      72946","    8439360","         59.31"
"GAIL","EQ","25-Oct-2019","        123.85","        123.80","        124.80","        122.35","        122.80","        123.05","        123.57","    8026780","           991836435.80","      52076","    4276529","         53.28"
"GAIL","EQ","27-Oct-2019","        123.05","        124.00","        124.00","        122.60","        123.85","        123.65","        123.61","     637741","            78834314.20","       5514","     341973","         53.62"
"GAIL","EQ","29-Oct-2019","        123.65","        123.65","        127.55","        123.00","        125.95","        125.85","        125.60","   12817648","          1609864363.05","      97691","    8527757","         66.53"
"GAIL","EQ","30-Oct-2019","        125.85","        127.65","        134.00","        125.60","        133.80","        133.60","        130.50","   15923937","          2078013875.25","      81531","    5942773","         37.32"
"GAIL","EQ","31-Oct-2019","        133.60","        134.40","        139.60","        132.70","        138.00","        137.35","        136.86","   19882917","          2721267932.70","      92111","    9188305","         46.21"
"GAIL","EQ","01-Nov-2019","        137.35","        138.00","        138.70","        134.70","        134.85","        135.15","        136.69","    6401816","           875088106.60","      44681","    1986744","         31.03"
"GAIL","EQ","04-Nov-2019","        135.15","        136.45","        139.75","        136.30","        137.00","        137.05","        137.65","    7028979","           967526346.45","      45415","    2041804","         29.05"
"GAIL","EQ","05-Nov-2019","        137.05","        136.85","        138.50","        135.15","        137.65","        137.40","        137.25","    7519917","          1032130277.00","      43707","    3789170","         50.39"
"GAIL","EQ","06-Nov-2019","        137.40","        137.30","        139.20","        136.05","        136.10","        136.70","        137.14","    6194082","           849438543.15","      44131","    3262421","         52.67"
"GAIL","EQ","07-Nov-2019","        136.70","        137.25","        137.35","        131.30","        131.85","        132.10","        133.47","   11264143","          1503453536.60","      49044","    7237879","         64.26"
"GAIL","EQ","08-Nov-2019","        132.10","        131.80","        131.95","        125.90","        126.95","        127.05","        128.15","   21300806","          2729651689.40","     113804","    8943911","         41.99"
"GAIL","EQ","11-Nov-2019","        127.05","        126.90","        130.80","        125.00","        130.20","        130.35","        128.53","   12800817","          1645234154.05","      80443","    5140304","         40.16"
"GAIL","EQ","13-Nov-2019","        130.35","        129.90","        129.90","        123.25","        124.05","        123.85","        125.26","   19372452","          2426614030.20","     142712","    9867807","         50.94"
"GAIL","EQ","14-Nov-2019","        123.85","        124.50","        125.00","        119.60","        122.90","        121.80","        121.57","   22833339","          2775954480.85","     126331","   12491619","         54.71"
"GAIL","EQ","15-Nov-2019","        121.80","        122.95","        124.50","        122.00","        124.30","        124.30","        123.56","    9604176","          1186727224.35","      46868","    3350334","         34.88"
"GAIL","EQ","18-Nov-2019","        124.30","        123.70","        125.25","        121.75","        124.70","        124.80","        123.91","    9735179","          1206267384.50","      47643","    3613555","         37.12"
"GAIL","EQ","19-Nov-2019","        124.80","        124.70","        125.80","        123.15","        125.30","        125.10","        124.79","    7848669","           979424740.35","      50693","    2936257","         37.41"
"GAIL","EQ","20-Nov-2019","        125.10","        125.20","        125.35","        123.80","        124.10","        124.50","        124.55","    9542169","          1188523979.00","      38517","    4694500","         49.20"
"GAIL","EQ","21-Nov-2019","        124.50","        124.50","        124.50","        121.40","        121.85","        121.95","        122.42","    9596989","          1174847867.40","      68031","    4843297","         50.47"
"GAIL","EQ","22-Nov-2019","        121.95","        122.00","        122.65","        121.05","        122.10","        122.35","        121.92","    6850221","           835162712.45","      42464","    2643922","         38.60"
"GAIL","EQ","25-Nov-2019","        122.35","        123.00","        123.00","        121.50","        122.00","        122.10","        122.17","    6419808","           784294042.00","      47218","    2998815","         46.71"
"GAIL","EQ","26-Nov-2019","        122.10","        122.10","        126.10","        122.10","        125.10","        125.00","        124.61","   25282027","          3150441635.10","      89845","   12946118","         51.21"
"GAIL","EQ","27-Nov-2019","        125.00","        125.60","        126.50","        123.45","        124.45","        124.45","        124.99","    9810571","          1226237480.90","      45061","    3287549","         33.51"
"GAIL","EQ","28-Nov-2019","        124.45","        125.20","        126.35","        124.15","        126.05","        125.80","        124.99","    8177000","          1022011315.35","      40895","    3487055","         42.64"
"GAIL","EQ","29-Nov-2019","        125.80","        125.05","        128.45","        125.05","        126.00","        126.05","        126.33","    9439278","          1192459889.90","      57305","    3465942","         36.72"
"GAIL","EQ","02-Dec-2019","        126.05","        127.85","        127.85","        125.40","        126.50","        126.60","        126.61","    5961306","           754748535.85","      28547","    2993373","         50.21"
"GAIL","EQ","03-Dec-2019","        126.60","        126.10","        126.55","        123.00","        123.60","        123.55","        124.83","    8613500","          1075232206.80","      67251","    4414633","         51.25"
"GAIL","EQ","04-Dec-2019","        123.55","        123.00","        124.00","        122.00","        123.80","        123.25","        122.92","    6473150","           795673421.15","      35871","    3439619","         53.14"
"GAIL","EQ","05-Dec-2019","        123.25","        123.50","        123.75","        120.75","        121.25","        121.20","        121.30","   12312213","          1493525154.25","      55325","    6894498","         56.00"
"GAIL","EQ","06-Dec-2019","        121.20","        121.30","        121.70","        115.85","        117.15","        117.15","        118.18","   12255623","          1448422716.20","      82306","    5549342","         45.28"
"GAIL","EQ","09-Dec-2019","        117.15","        117.80","        117.80","        115.20","        116.25","        116.20","        116.27","    9321139","          1083728539.80","      35958","    4200410","         45.06"
"GAIL","EQ","10-Dec-2019","        116.20","        115.90","        116.00","        110.45","        111.10","        111.05","        112.51","   17923796","          2016633257.85","      84687","    8484063","         47.33"
"GAIL","EQ","11-Dec-2019","        111.05","        111.10","        117.65","        110.55","        116.95","        117.30","        115.04","   28000003","          3221009047.20","     135019","    8446905","         30.17"
"GAIL","EQ","12-Dec-2019","        117.30","        117.40","        120.15","        116.90","        118.75","        118.95","        118.66","   10163858","          1206026903.60","      56417","    2556752","         25.16"
"GAIL","EQ","13-Dec-2019","        118.95","        119.00","        120.90","        118.40","        119.65","        119.80","        119.57","    5753924","           688008899.60","      35726","    1799680","         31.28"
"GAIL","EQ","16-Dec-2019","        119.80","        119.80","        122.40","        119.10","        120.65","        121.20","        121.44","   12001210","          1457433692.85","      73815","    5512756","         45.94"
"GAIL","EQ","17-Dec-2019","        121.20","        120.60","        120.65","        118.30","        120.15","        119.80","        119.34","    8558386","          1021376488.05","      60097","    3145151","         36.75"
"GAIL","EQ","18-Dec-2019","        119.80","        120.20","        120.30","        116.60","        117.30","        117.35","        117.59","    9445724","          1110762873.95","      61157","    3682500","         38.99"
"GAIL","EQ","19-Dec-2019","        117.35","        117.30","        117.95","        115.55","        117.75","        117.70","        117.09","    8018905","           938914760.55","      38296","    3133029","         39.07"
"GAIL","EQ","20-Dec-2019","        117.70","        117.50","        120.00","        116.50","        119.70","        119.55","        118.44","   10814623","          1280869398.15","      52090","    4054575","         37.49"
"GAIL","EQ","23-Dec-2019","        119.55","        118.70","        121.70","        118.10","        120.10","        120.60","        119.82","   14636910","          1753831395.35","      41831","    5667423","         38.72"
"GAIL","EQ","24-Dec-2019","        120.60","        120.30","        121.20","        119.35","        119.40","        119.75","        119.97","    4667059","           559929942.30","      23084","    1823374","         39.07"
"GAIL","EQ","26-Dec-2019","        119.75","        119.70","        120.35","        117.60","        118.00","        118.10","        118.77","    8213542","           975562456.75","      24707","    3357352","         40.88"
"GAIL","EQ","27-Dec-2019","        118.10","        118.30","        119.20","        118.00","        118.50","        118.55","        118.70","    5215886","           619117003.00","      26714","    2333390","         44.74"
"GAIL","EQ","30-Dec-2019","        118.55","        118.55","        120.45","        118.35","        118.75","        118.90","        119.25","    5708405","           680736156.40","      27450","    1687647","         29.56"
"GAIL","EQ","31-Dec-2019","        118.90","        118.90","        122.30","        118.80","        121.10","        121.05","        120.87","   13508891","          1632773701.10","      50439","    4803729","         35.56"
